dealer	player	hit	stay	double	hit	stay	double
8	20	0.068	0.838	0.076	[272, 28, 3700]	[3352, 336, 312]	[304, 20, 3676]
8	20A	0.56	0.845	0.532	[560, 92, 348]	[845, 81, 74]	[532, 56, 412]
9	2A	0.444	0.235	0.345	[444, 125, 431]	[235, 0, 765]	[345, 60, 595]
9	3A	0.422	0.256	0.38	[422, 108, 470]	[256, 0, 744]	[380, 65, 555]
9	4	0.317	0.238	0.209	[317, 94, 589]	[238, 0, 762]	[209, 0, 791]
9	4A	0.41	0.241	0.387	[410, 103, 487]	[241, 0, 759]	[387, 47, 566]
9	5	0.326	0.254	0.258	[326, 94, 580]	[254, 0, 746]	[258, 0, 742]
9	5A	0.401	0.249	0.38	[401, 95, 504]	[249, 0, 751]	[380, 53, 567]
9	6	0.306	0.236	0.224	[612, 178, 1210]	[473, 0, 1527]	[448, 14, 1538]
9	6A	0.333	0.262	0.354	[333, 114, 553]	[262, 0, 738]	[354, 74, 572]
9	7	0.293	0.232	0.229	[587, 198, 1215]	[464, 0, 1536]	[458, 105, 1437]
9	7A	0.361	0.221	0.355	[361, 137, 502]	[221, 125, 654]	[355, 99, 546]
9	8	0.359	0.223	0.278	[1077, 305, 1618]	[669, 0, 2331]	[835, 223, 1942]
9	8A	0.396	0.357	0.365	[396, 120, 484]	[357, 95, 548]	[365, 76, 559]
9	9	0.397	0.212	0.351	[1192, 493, 1315]	[636, 0, 2364]	[1053, 428, 1519]
9	9A	0.4	0.481	0.428	[400, 170, 430]	[481, 359, 160]	[428, 148, 424]
9	10	0.51	0.236	0.502	[2040, 434, 1526]	[943, 0, 3057]	[2009, 357, 1634]
9	10A	0.477	0.826	0.486	[477, 79, 444]	[826, 103, 71]	[486, 81, 433]
9	11	0.513	0.233	0.512	[2051, 402, 1547]	[933, 0, 3067]	[2050, 303, 1647]
9	11A	0.529	0.933	0.494	[2116, 328, 1556]	[3732, 268, 0]	[1976, 284, 1740]
9	12	0.283	0.231	0.264	[2263, 621, 5116]	[1846, 0, 6154]	[2111, 458, 5431]
9	12A	0.414	0.237	0.379	[414, 124, 462]	[237, 0, 763]	[379, 57, 564]
9	13	0.273	0.233	0.279	[1908, 519, 4573]	[1628, 0, 5372]	[1954, 483, 4563]
9	13A	0.449	0.228	0.391	[449, 116, 435]	[228, 0, 772]	[391, 77, 532]
9	14	0.247	0.234	0.264	[1728, 505, 4767]	[1636, 0, 5364]	[1851, 374, 4775]
9	14A	0.42	0.229	0.358	[420, 116, 464]	[229, 0, 771]	[358, 56, 586]
9	15	0.231	0.225	0.23	[1386, 428, 4186]	[1350, 0, 4650]	[1382, 345, 4273]
9	15A	0.396	0.216	0.373	[396, 90, 514]	[216, 0, 784]	[373, 47, 580]
9	16	0.238	0.224	0.217	[1428, 373, 4199]	[1346, 0, 4654]	[1303, 357, 4340]
9	16A	0.324	0.228	0.331	[324, 86, 590]	[228, 0, 772]	[331, 66, 603]
9	17	0.203	0.246	0.213	[1015, 247, 3738]	[1229, 624, 3147]	[1065, 270, 3665]
9	17A	0.389	0.217	0.382	[389, 105, 506]	[217, 135, 648]	[382, 95, 523]
9	18	0.185	0.376	0.182	[924, 224, 3852]	[1879, 510, 2611]	[910, 195, 3895]
9	18A	0.4	0.373	0.407	[400, 121, 479]	[373, 110, 517]	[407, 85, 508]
9	19	0.148	0.447	0.157	[592, 52, 3356]	[1788, 1456, 756]	[628, 36, 3336]
9	19A	0.433	0.45	0.397	[433, 182, 385]	[450, 392, 158]	[397, 140, 463]
9	20	0.083	0.796	0.077	[332, 20, 3648]	[3184, 560, 256]	[308, 28, 3664]
9	20A	0.503	0.828	0.483	[503, 96, 401]	[828, 95, 77]	[483, 67, 450]
10	2A	0.363	0.237	0.342	[1452, 528, 2020]	[948, 0, 3052]	[1368, 256, 2376]
10	3A	0.382	0.234	0.323	[1528, 476, 1996]	[936, 0, 3064]	[1292, 252, 2456]
10	4	0.3	0.218	0.21	[1200, 392, 2408]	[872, 0, 3128]	[840, 0, 3160]
10	4A	0.352	0.196	0.342	[1408, 428, 2164]	[784, 0, 3216]	[1368, 244, 2388]
10	5	0.262	0.234	0.195	[1048, 400, 2552]	[936, 0, 3064]	[780, 0, 3220]
10	5A	0.342	0.23	0.323	[1368, 444, 2188]	[920, 0, 3080]	[1292, 276, 2432]
10	6	0.24	0.211	0.208	[1924, 776, 5300]	[1688, 0, 6312]	[1664, 96, 6240]
10	6A	0.306	0.228	0.317	[1224, 460, 2316]	[912, 0, 3088]	[1268, 212, 2520]
10	7	0.258	0.212	0.226	[2064, 788, 5148]	[1700, 0, 6300]	[1808, 340, 5852]
10	7A	0.341	0.196	0.317	[1364, 488, 2148]	[784, 492, 2724]	[1268, 364, 2368]
10	8	0.292	0.208	0.27	[3504, 1220, 7276]	[2496, 0, 9504]	[3244, 668, 8088]
10	8A	0.34	0.313	0.331	[1360, 468, 2172]	[1252, 548, 2200]	[1324, 436, 2240]
10	9	0.34	0.216	0.314	[4080, 1364, 6556]	[2596, 0, 9404]	[3768, 1004, 7228]
10	9A	0.372	0.442	0.38	[1488, 420, 2092]	[1768, 452, 1780]	[1520, 320, 2160]
10	10	0.403	0.207	0.405	[6452, 2472, 7076]	[3308, 0, 12692]	[6484, 1864, 7652]
10	10A	0.41	0.559	0.391	[1640, 580, 1780]	[2236, 1412, 352]	[1564, 496, 1940]
10	11	0.46	0.215	0.473	[7356, 1848, 6796]	[3436, 0, 12564]	[7572, 1364, 7064]
10	11A	0.447	0.897	0.449	[3129, 1099, 2772]	[6279, 721, 0]	[3143, 616, 3241]
10	12	0.26	0.216	0.253	[5974, 1859, 15167]	[4978, 0, 18022]	[5823, 1499, 15678]
10	12A	0.39	0.209	0.351	[1560, 384, 2056]	[836, 0, 3164]	[1404, 260, 2336]
10	13	0.234	0.211	0.235	[4447, 1343, 13210]	[4018, 0, 14982]	[4467, 1110, 13423]
10	13A	0.354	0.239	0.317	[1416, 504, 2080]	[956, 0, 3044]	[1268, 300, 2432]
10	14	0.213	0.204	0.206	[4056, 1235, 13709]	[3872, 0, 15128]	[3921, 1059, 14020]
10	14A	0.344	0.217	0.317	[1376, 440, 2184]	[868, 0, 3132]	[1268, 200, 2532]
10	15	0.197	0.212	0.21	[2954, 911, 11135]	[3177, 0, 11823]	[3156, 1029, 10815]
10	15A	0.354	0.231	0.298	[1416, 384, 2200]	[924, 0, 3076]	[1192, 236, 2572]
10	16	0.185	0.204	0.185	[2772, 1016, 11212]	[3054, 0, 11946]	[2773, 1175, 11052]
10	16A	0.285	0.224	0.318	[1140, 456, 2404]	[896, 0, 3104]	[1272, 228, 2500]
10	17	0.176	0.191	0.172	[1938, 550, 8512]	[2097, 1294, 7609]	[1893, 624, 8483]
10	17A	0.312	0.221	0.325	[1248, 464, 2288]	[884, 484, 2632]	[1300, 332, 2368]
10	18	0.149	0.333	0.158	[1643, 472, 8885]	[3666, 1221, 6113]	[1737, 518, 8745]
10	18A	0.328	0.339	0.36	[1312, 432, 2256]	[1356, 472, 2172]	[1440, 408, 2152]
10	19	0.109	0.453	0.118	[763, 273, 5964]	[3171, 742, 3087]	[826, 175, 5999]
10	19A	0.366	0.42	0.374	[1464, 508, 2028]	[1680, 568, 1752]	[1496, 348, 2156]
10	20	0.072	0.53	0.071	[504, 28, 6468]	[3710, 2415, 875]	[497, 49, 6454]
10	20A	0.397	0.565	0.378	[1588, 688, 1724]	[2260, 1344, 396]	[1512, 536, 1952]
