dealer	player	hit	stay	double	hit	stay	double
8	20	0.072	0.866	0.07	[288, 12, 3700]	[3464, 300, 236]	[280, 28, 3692]
8	20A	0.518	0.853	0.535	[518, 103, 379]	[853, 70, 77]	[535, 75, 390]
9	2A	0.426	0.214	0.339	[426, 128, 446]	[214, 0, 786]	[339, 49, 612]
9	3A	0.403	0.212	0.353	[403, 134, 463]	[212, 0, 788]	[353, 65, 582]
9	4	0.349	0.224	0.221	[349, 81, 570]	[224, 0, 776]	[221, 0, 779]
9	4A	0.383	0.224	0.362	[383, 95, 522]	[224, 0, 776]	[362, 48, 590]
9	5	0.347	0.202	0.228	[347, 86, 567]	[202, 0, 798]	[228, 0, 772]
9	5A	0.385	0.237	0.354	[385, 100, 515]	[237, 0, 763]	[354, 54, 592]
9	6	0.304	0.241	0.235	[609, 169, 1222]	[482, 0, 1518]	[471, 23, 1506]
9	6A	0.355	0.221	0.346	[355, 98, 547]	[221, 0, 779]	[346, 59, 595]
9	7	0.284	0.24	0.247	[568, 204, 1228]	[481, 0, 1519]	[494, 77, 1429]
9	7A	0.366	0.256	0.347	[366, 109, 525]	[256, 117, 627]	[347, 87, 566]
9	8	0.327	0.23	0.276	[980, 325, 1695]	[691, 0, 2309]	[828, 209, 1963]
9	8A	0.38	0.332	0.387	[380, 111, 509]	[332, 130, 538]	[387, 86, 527]
9	9	0.381	0.226	0.363	[1143, 527, 1330]	[677, 0, 2323]	[1088, 405, 1507]
9	9A	0.431	0.49	0.399	[431, 143, 426]	[490, 332, 178]	[399, 142, 459]
9	10	0.492	0.222	0.495	[1968, 456, 1576]	[889, 0, 3111]	[1981, 374, 1645]
9	10A	0.485	0.821	0.494	[485, 115, 400]	[821, 123, 56]	[494, 85, 421]
9	11	0.531	0.224	0.513	[2126, 356, 1518]	[895, 0, 3105]	[2053, 286, 1661]
9	11A	0.528	0.942	0.516	[2112, 408, 1480]	[3768, 232, 0]	[2064, 276, 1660]
9	12	0.293	0.223	0.287	[2346, 618, 5036]	[1782, 0, 6218]	[2297, 460, 5243]
9	12A	0.442	0.248	0.361	[442, 114, 444]	[248, 0, 752]	[361, 64, 575]
9	13	0.258	0.236	0.262	[1808, 498, 4694]	[1653, 0, 5347]	[1832, 462, 4706]
9	13A	0.403	0.206	0.377	[403, 118, 479]	[206, 0, 794]	[377, 57, 566]
9	14	0.261	0.24	0.245	[1824, 434, 4742]	[1679, 0, 5321]	[1716, 379, 4905]
9	14A	0.403	0.196	0.364	[403, 95, 502]	[196, 0, 804]	[364, 57, 579]
9	15	0.225	0.222	0.226	[1351, 363, 4286]	[1329, 0, 4671]	[1354, 384, 4262]
9	15A	0.357	0.219	0.342	[357, 109, 534]	[219, 0, 781]	[342, 57, 601]
9	16	0.218	0.239	0.22	[1311, 370, 4319]	[1436, 0, 4564]	[1320, 357, 4323]
9	16A	0.355	0.253	0.351	[355, 107, 538]	[253, 0, 747]	[351, 64, 585]
9	17	0.189	0.218	0.184	[947, 257, 3796]	[1090, 577, 3333]	[922, 275, 3803]
9	17A	0.381	0.242	0.36	[381, 125, 494]	[242, 108, 650]	[360, 95, 545]
9	18	0.169	0.367	0.143	[846, 213, 3941]	[1836, 595, 2569]	[717, 231, 4052]
9	18A	0.424	0.325	0.392	[424, 114, 462]	[325, 131, 544]	[392, 84, 524]
9	19	0.134	0.503	0.151	[536, 72, 3392]	[2012, 1340, 648]	[604, 52, 3344]
9	19A	0.42	0.452	0.421	[420, 149, 431]	[452, 364, 184]	[421, 130, 449]
9	20	0.074	0.829	0.073	[296, 24, 3680]	[3316, 440, 244]	[292, 32, 3676]
9	20A	0.495	0.817	0.478	[495, 108, 397]	[817, 112, 71]	[478, 98, 424]
10	2A	0.335	0.214	0.314	[1340, 508, 2152]	[856, 0, 3144]	[1256, 276, 2468]
10	3A	0.341	0.23	0.313	[1364, 476, 2160]	[920, 0, 3080]	[1252, 272, 2476]
10	4	0.273	0.205	0.219	[1092, 356, 2552]	[820, 0, 3180]	[876, 0, 3124]
10	4A	0.33	0.21	0.331	[1320, 472, 2208]	[840, 0, 3160]	[1324, 196, 2480]
10	5	0.268	0.193	0.202	[1072, 360, 2568]	[772, 0, 3228]	[808, 0, 3192]
10	5A	0.298	0.2	0.337	[1192, 432, 2376]	[800, 0, 3200]	[1348, 228, 2424]
10	6	0.26	0.208	0.202	[2080, 676, 5244]	[1668, 0, 6332]	[1616, 64, 6320]
10	6A	0.321	0.191	0.309	[1284, 468, 2248]	[764, 0, 3236]	[1236, 228, 2536]
10	7	0.244	0.222	0.213	[1956, 812, 5232]	[1776, 0, 6224]	[1708, 376, 5916]
10	7A	0.329	0.186	0.317	[1316, 476, 2208]	[744, 492, 2764]	[1268, 340, 2392]
10	8	0.3	0.212	0.259	[3604, 1144, 7252]	[2548, 0, 9452]	[3108, 660, 8232]
10	8A	0.34	0.324	0.361	[1360, 480, 2160]	[1296, 404, 2300]	[1444, 356, 2200]
10	9	0.346	0.217	0.31	[4156, 1372, 6472]	[2608, 0, 9392]	[3724, 880, 7396]
10	9A	0.391	0.42	0.362	[1564, 448, 1988]	[1680, 484, 1836]	[1448, 312, 2240]
10	10	0.399	0.207	0.385	[6388, 2648, 6964]	[3312, 0, 12688]	[6156, 2288, 7556]
10	10A	0.391	0.539	0.395	[1564, 720, 1716]	[2156, 1384, 460]	[1580, 556, 1864]
10	11	0.477	0.214	0.479	[7628, 1832, 6540]	[3432, 0, 12568]	[7668, 1400, 6932]
10	11A	0.483	0.894	0.477	[3381, 826, 2793]	[6258, 742, 0]	[3339, 595, 3066]
10	12	0.257	0.212	0.248	[5912, 1802, 15286]	[4865, 0, 18135]	[5695, 1503, 15802]
10	12A	0.363	0.237	0.298	[1452, 464, 2084]	[948, 0, 3052]	[1192, 240, 2568]
10	13	0.224	0.208	0.23	[4259, 1524, 13217]	[3949, 0, 15051]	[4367, 1306, 13327]
10	13A	0.361	0.213	0.352	[1444, 380, 2176]	[852, 0, 3148]	[1408, 256, 2336]
10	14	0.213	0.223	0.218	[4055, 1275, 13670]	[4235, 0, 14765]	[4147, 1145, 13708]
10	14A	0.362	0.211	0.294	[1448, 404, 2148]	[844, 0, 3156]	[1176, 240, 2584]
10	15	0.182	0.215	0.21	[2732, 1045, 11223]	[3220, 0, 11780]	[3153, 923, 10924]
10	15A	0.338	0.223	0.334	[1352, 396, 2252]	[892, 0, 3108]	[1336, 292, 2372]
10	16	0.176	0.222	0.188	[2636, 906, 11458]	[3326, 0, 11674]	[2814, 951, 11235]
10	16A	0.312	0.201	0.331	[1248, 380, 2372]	[804, 0, 3196]	[1324, 264, 2412]
10	17	0.158	0.214	0.164	[1736, 646, 8618]	[2350, 1370, 7280]	[1809, 547, 8644]
10	17A	0.305	0.216	0.325	[1220, 432, 2348]	[864, 504, 2632]	[1300, 300, 2400]
10	18	0.133	0.315	0.157	[1468, 512, 9020]	[3469, 1153, 6378]	[1725, 507, 8768]
10	18A	0.355	0.318	0.324	[1420, 564, 2016]	[1272, 428, 2300]	[1296, 380, 2324]
10	19	0.106	0.425	0.122	[742, 273, 5985]	[2975, 791, 3234]	[854, 224, 5922]
10	19A	0.368	0.438	0.401	[1472, 440, 2088]	[1752, 456, 1792]	[1604, 264, 2132]
10	20	0.077	0.547	0.073	[539, 56, 6405]	[3829, 2401, 770]	[511, 77, 6412]
10	20A	0.414	0.522	0.385	[1656, 632, 1712]	[2088, 1376, 536]	[1540, 648, 1812]
