dealer	player	hit	stay	double	hit	stay	double
8	20	0.076	0.877	0.073	[304, 20, 3676]	[3508, 280, 212]	[292, 8, 3700]
8	20A	0.532	0.878	0.545	[532, 98, 370]	[878, 66, 56]	[545, 75, 380]
9	2A	0.423	0.208	0.37	[423, 123, 454]	[208, 0, 792]	[370, 36, 594]
9	3A	0.423	0.213	0.344	[423, 116, 461]	[213, 0, 787]	[344, 54, 602]
9	4	0.321	0.217	0.226	[321, 106, 573]	[217, 0, 783]	[226, 0, 774]
9	4A	0.386	0.236	0.364	[386, 111, 503]	[236, 0, 764]	[364, 59, 577]
9	5	0.3	0.231	0.235	[300, 105, 595]	[231, 0, 769]	[235, 0, 765]
9	5A	0.371	0.239	0.346	[371, 94, 535]	[239, 0, 761]	[346, 56, 598]
9	6	0.299	0.217	0.23	[598, 189, 1213]	[435, 0, 1565]	[460, 21, 1519]
9	6A	0.379	0.224	0.359	[379, 84, 537]	[224, 0, 776]	[359, 67, 574]
9	7	0.297	0.215	0.244	[595, 213, 1192]	[430, 0, 1570]	[488, 90, 1422]
9	7A	0.381	0.254	0.372	[381, 108, 511]	[254, 115, 631]	[372, 96, 532]
9	8	0.347	0.224	0.278	[1040, 335, 1625]	[672, 0, 2328]	[834, 228, 1938]
9	8A	0.391	0.351	0.385	[391, 110, 499]	[351, 123, 526]	[385, 79, 536]
9	9	0.404	0.232	0.355	[1211, 469, 1320]	[695, 0, 2305]	[1066, 434, 1500]
9	9A	0.447	0.48	0.394	[447, 155, 398]	[480, 341, 179]	[394, 142, 464]
9	10	0.501	0.225	0.497	[2005, 438, 1557]	[899, 0, 3101]	[1987, 355, 1658]
9	10A	0.5	0.796	0.474	[500, 126, 374]	[796, 130, 74]	[474, 89, 437]
9	11	0.537	0.224	0.527	[2149, 386, 1465]	[894, 0, 3106]	[2108, 299, 1593]
9	11A	0.521	0.936	0.505	[2084, 400, 1516]	[3744, 256, 0]	[2020, 268, 1712]
9	12	0.288	0.223	0.281	[2302, 595, 5103]	[1781, 0, 6219]	[2245, 453, 5302]
9	12A	0.453	0.209	0.36	[453, 120, 427]	[209, 0, 791]	[360, 59, 581]
9	13	0.268	0.246	0.271	[1877, 494, 4629]	[1719, 0, 5281]	[1898, 464, 4638]
9	13A	0.427	0.213	0.345	[427, 117, 456]	[213, 0, 787]	[345, 64, 591]
9	14	0.25	0.228	0.247	[1749, 423, 4828]	[1593, 0, 5407]	[1732, 362, 4906]
9	14A	0.394	0.237	0.354	[394, 102, 504]	[237, 0, 763]	[354, 61, 585]
9	15	0.23	0.245	0.233	[1379, 397, 4224]	[1471, 0, 4529]	[1400, 347, 4253]
9	15A	0.375	0.228	0.347	[375, 100, 525]	[228, 0, 772]	[347, 67, 586]
9	16	0.204	0.214	0.206	[1224, 341, 4435]	[1283, 0, 4717]	[1234, 304, 4462]
9	16A	0.358	0.228	0.333	[358, 101, 541]	[228, 0, 772]	[333, 60, 607]
9	17	0.198	0.206	0.173	[991, 217, 3792]	[1032, 545, 3423]	[866, 249, 3885]
9	17A	0.37	0.233	0.366	[370, 108, 522]	[233, 122, 645]	[366, 96, 538]
9	18	0.177	0.338	0.173	[884, 203, 3913]	[1692, 563, 2745]	[864, 181, 3955]
9	18A	0.423	0.325	0.37	[423, 106, 471]	[325, 127, 548]	[370, 95, 535]
9	19	0.13	0.483	0.131	[520, 64, 3416]	[1932, 1324, 744]	[524, 68, 3408]
9	19A	0.429	0.448	0.433	[429, 157, 414]	[448, 382, 170]	[433, 141, 426]
9	20	0.067	0.822	0.088	[268, 20, 3712]	[3288, 492, 220]	[352, 40, 3608]
9	20A	0.47	0.83	0.499	[470, 100, 430]	[830, 116, 54]	[499, 81, 420]
10	2A	0.367	0.226	0.312	[1468, 428, 2104]	[904, 0, 3096]	[1248, 272, 2480]
10	3A	0.337	0.216	0.286	[1348, 408, 2244]	[864, 0, 3136]	[1144, 292, 2564]
10	4	0.271	0.217	0.204	[1084, 392, 2524]	[868, 0, 3132]	[816, 0, 3184]
10	4A	0.339	0.198	0.32	[1356, 400, 2244]	[792, 0, 3208]	[1280, 256, 2464]
10	5	0.259	0.208	0.228	[1036, 348, 2616]	[832, 0, 3168]	[912, 0, 3088]
10	5A	0.301	0.233	0.301	[1204, 416, 2380]	[932, 0, 3068]	[1204, 260, 2536]
10	6	0.265	0.206	0.212	[2120, 728, 5152]	[1648, 0, 6352]	[1700, 76, 6224]
10	6A	0.311	0.227	0.307	[1244, 456, 2300]	[908, 0, 3092]	[1228, 236, 2536]
10	7	0.262	0.218	0.211	[2096, 856, 5048]	[1744, 0, 6256]	[1688, 292, 6020]
10	7A	0.325	0.213	0.334	[1300, 480, 2220]	[852, 480, 2668]	[1336, 352, 2312]
10	8	0.304	0.21	0.282	[3644, 1236, 7120]	[2520, 0, 9480]	[3384, 664, 7952]
10	8A	0.385	0.341	0.327	[1540, 432, 2028]	[1364, 416, 2220]	[1308, 336, 2356]
10	9	0.333	0.213	0.305	[3996, 1260, 6744]	[2556, 0, 9444]	[3664, 1004, 7332]
10	9A	0.369	0.436	0.401	[1476, 468, 2056]	[1744, 468, 1788]	[1604, 320, 2076]
10	10	0.388	0.213	0.385	[6204, 2720, 7076]	[3412, 0, 12588]	[6156, 2316, 7528]
10	10A	0.423	0.563	0.396	[1692, 648, 1660]	[2252, 1340, 408]	[1584, 552, 1864]
10	11	0.473	0.213	0.473	[7564, 1776, 6660]	[3412, 0, 12588]	[7564, 1284, 7152]
10	11A	0.492	0.891	0.487	[3444, 784, 2772]	[6237, 763, 0]	[3409, 553, 3038]
10	12	0.247	0.215	0.256	[5684, 1777, 15539]	[4945, 0, 18055]	[5894, 1445, 15661]
10	12A	0.37	0.198	0.307	[1480, 504, 2016]	[792, 0, 3208]	[1228, 300, 2472]
10	13	0.221	0.203	0.228	[4197, 1515, 13288]	[3863, 0, 15137]	[4323, 1012, 13665]
10	13A	0.341	0.215	0.339	[1364, 464, 2172]	[860, 0, 3140]	[1356, 292, 2352]
10	14	0.219	0.217	0.223	[4167, 1285, 13548]	[4126, 0, 14874]	[4245, 1035, 13720]
10	14A	0.333	0.214	0.333	[1332, 452, 2216]	[856, 0, 3144]	[1332, 208, 2460]
10	15	0.202	0.206	0.208	[3034, 971, 10995]	[3090, 0, 11910]	[3121, 899, 10980]
10	15A	0.315	0.201	0.317	[1260, 428, 2312]	[804, 0, 3196]	[1268, 248, 2484]
10	16	0.177	0.207	0.17	[2653, 894, 11453]	[3109, 0, 11891]	[2557, 984, 11459]
10	16A	0.316	0.225	0.294	[1264, 364, 2372]	[900, 0, 3100]	[1176, 232, 2592]
10	17	0.156	0.211	0.172	[1715, 460, 8825]	[2316, 1272, 7412]	[1897, 482, 8621]
10	17A	0.332	0.196	0.319	[1328, 432, 2240]	[784, 456, 2760]	[1276, 420, 2304]
10	18	0.145	0.316	0.139	[1599, 581, 8820]	[3471, 1225, 6304]	[1525, 517, 8958]
10	18A	0.357	0.324	0.358	[1428, 468, 2104]	[1296, 460, 2244]	[1432, 352, 2216]
10	19	0.097	0.426	0.095	[679, 273, 6048]	[2982, 770, 3248]	[665, 196, 6139]
10	19A	0.369	0.433	0.358	[1476, 452, 2072]	[1732, 500, 1768]	[1432, 376, 2192]
10	20	0.068	0.54	0.071	[476, 70, 6454]	[3780, 2436, 784]	[497, 56, 6447]
10	20A	0.405	0.557	0.38	[1620, 728, 1652]	[2228, 1340, 432]	[1520, 604, 1876]
