dealer	player	hit	stay	double	hit	stay	double
8	20	0.074	0.861	0.063	[296, 8, 3696]	[3444, 244, 312]	[252, 24, 3724]
8	20A	0.572	0.86	0.532	[572, 104, 324]	[860, 70, 70]	[532, 79, 389]
9	2A	0.407	0.22	0.351	[407, 118, 475]	[220, 0, 780]	[351, 69, 580]
9	3A	0.403	0.218	0.359	[403, 118, 479]	[218, 0, 782]	[359, 44, 597]
9	4	0.329	0.224	0.222	[329, 101, 570]	[224, 0, 776]	[222, 0, 778]
9	4A	0.394	0.231	0.34	[394, 125, 481]	[231, 0, 769]	[340, 70, 590]
9	5	0.355	0.251	0.24	[355, 91, 554]	[251, 0, 749]	[240, 0, 760]
9	5A	0.368	0.229	0.363	[368, 120, 512]	[229, 0, 771]	[363, 62, 575]
9	6	0.308	0.234	0.242	[616, 176, 1208]	[469, 0, 1531]	[485, 25, 1490]
9	6A	0.358	0.233	0.343	[358, 92, 550]	[233, 0, 767]	[343, 68, 589]
9	7	0.29	0.224	0.236	[580, 205, 1215]	[447, 0, 1553]	[473, 77, 1450]
9	7A	0.337	0.254	0.382	[337, 117, 546]	[254, 100, 646]	[382, 83, 535]
9	8	0.334	0.216	0.273	[1002, 323, 1675]	[649, 0, 2351]	[819, 227, 1954]
9	8A	0.408	0.334	0.382	[408, 110, 482]	[334, 119, 547]	[382, 103, 515]
9	9	0.384	0.23	0.355	[1153, 497, 1350]	[691, 0, 2309]	[1065, 413, 1522]
9	9A	0.415	0.469	0.408	[415, 187, 398]	[469, 359, 172]	[408, 140, 452]
9	10	0.503	0.234	0.499	[2011, 452, 1537]	[937, 0, 3063]	[1998, 369, 1633]
9	10A	0.508	0.839	0.496	[508, 116, 376]	[839, 107, 54]	[496, 91, 413]
9	11	0.513	0.235	0.528	[2052, 402, 1546]	[941, 0, 3059]	[2112, 288, 1600]
9	11A	0.54	0.953	0.546	[2160, 380, 1460]	[3812, 188, 0]	[2184, 272, 1544]
9	12	0.295	0.222	0.273	[2357, 626, 5017]	[1779, 0, 6221]	[2180, 491, 5329]
9	12A	0.406	0.241	0.356	[406, 108, 486]	[241, 0, 759]	[356, 63, 581]
9	13	0.258	0.228	0.245	[1807, 520, 4673]	[1595, 0, 5405]	[1714, 437, 4849]
9	13A	0.376	0.233	0.357	[376, 125, 499]	[233, 0, 767]	[357, 58, 585]
9	14	0.243	0.231	0.262	[1702, 447, 4851]	[1619, 0, 5381]	[1834, 373, 4793]
9	14A	0.365	0.24	0.335	[365, 116, 519]	[240, 0, 760]	[335, 68, 597]
9	15	0.225	0.23	0.231	[1349, 389, 4262]	[1382, 0, 4618]	[1385, 315, 4300]
9	15A	0.354	0.218	0.384	[354, 100, 546]	[218, 0, 782]	[384, 61, 555]
9	16	0.222	0.224	0.21	[1333, 355, 4312]	[1344, 0, 4656]	[1263, 424, 4313]
9	16A	0.353	0.244	0.364	[353, 108, 539]	[244, 0, 756]	[364, 67, 569]
9	17	0.215	0.211	0.2	[1076, 242, 3682]	[1055, 597, 3348]	[1001, 245, 3754]
9	17A	0.355	0.232	0.352	[355, 111, 534]	[232, 127, 641]	[352, 92, 556]
9	18	0.179	0.361	0.153	[893, 175, 3932]	[1807, 585, 2608]	[763, 194, 4043]
9	18A	0.392	0.339	0.388	[392, 111, 497]	[339, 130, 531]	[388, 98, 514]
9	19	0.142	0.473	0.128	[568, 68, 3364]	[1892, 1392, 716]	[512, 68, 3420]
9	19A	0.419	0.461	0.402	[419, 142, 439]	[461, 353, 186]	[402, 137, 461]
9	20	0.076	0.815	0.065	[304, 24, 3672]	[3260, 504, 236]	[260, 32, 3708]
9	20A	0.52	0.809	0.498	[520, 107, 373]	[809, 111, 80]	[498, 73, 429]
10	2A	0.329	0.238	0.354	[1316, 476, 2208]	[952, 0, 3048]	[1416, 220, 2364]
10	3A	0.362	0.205	0.311	[1448, 468, 2084]	[820, 0, 3180]	[1244, 260, 2496]
10	4	0.275	0.224	0.205	[1100, 424, 2476]	[896, 0, 3104]	[820, 0, 3180]
10	4A	0.344	0.219	0.3	[1376, 384, 2240]	[876, 0, 3124]	[1200, 232, 2568]
10	5	0.282	0.23	0.197	[1128, 264, 2608]	[920, 0, 3080]	[788, 0, 3212]
10	5A	0.34	0.235	0.34	[1360, 444, 2196]	[940, 0, 3060]	[1360, 224, 2416]
10	6	0.252	0.218	0.195	[2012, 644, 5344]	[1744, 0, 6256]	[1556, 60, 6384]
10	6A	0.317	0.218	0.299	[1268, 392, 2340]	[872, 0, 3128]	[1196, 284, 2520]
10	7	0.258	0.223	0.221	[2060, 876, 5064]	[1780, 0, 6220]	[1768, 316, 5916]
10	7A	0.323	0.202	0.328	[1292, 436, 2272]	[808, 396, 2796]	[1312, 356, 2332]
10	8	0.294	0.216	0.269	[3524, 1216, 7260]	[2592, 0, 9408]	[3232, 604, 8164]
10	8A	0.353	0.327	0.325	[1412, 464, 2124]	[1308, 396, 2296]	[1300, 284, 2416]
10	9	0.34	0.213	0.321	[4084, 1368, 6548]	[2560, 0, 9440]	[3848, 988, 7164]
10	9A	0.389	0.431	0.365	[1556, 476, 1968]	[1724, 412, 1864]	[1460, 300, 2240]
10	10	0.387	0.227	0.395	[6192, 2752, 7056]	[3636, 0, 12364]	[6312, 2128, 7560]
10	10A	0.391	0.559	0.406	[1564, 728, 1708]	[2236, 1292, 472]	[1624, 552, 1824]
10	11	0.474	0.208	0.47	[7580, 1864, 6556]	[3332, 0, 12668]	[7516, 1396, 7088]
10	11A	0.501	0.882	0.479	[3507, 840, 2653]	[6174, 826, 0]	[3353, 511, 3136]
10	12	0.251	0.215	0.256	[5766, 1870, 15364]	[4940, 0, 18060]	[5883, 1457, 15660]
10	12A	0.355	0.194	0.31	[1420, 464, 2116]	[776, 0, 3224]	[1240, 264, 2496]
10	13	0.228	0.212	0.248	[4331, 1413, 13256]	[4035, 0, 14965]	[4709, 1079, 13212]
10	13A	0.36	0.205	0.327	[1440, 444, 2116]	[820, 0, 3180]	[1308, 232, 2460]
10	14	0.217	0.21	0.224	[4127, 1368, 13505]	[3987, 0, 15013]	[4265, 1055, 13680]
10	14A	0.311	0.208	0.315	[1244, 444, 2312]	[832, 0, 3168]	[1260, 260, 2480]
10	15	0.199	0.212	0.209	[2985, 911, 11104]	[3184, 0, 11816]	[3138, 849, 11013]
10	15A	0.324	0.222	0.309	[1296, 444, 2260]	[888, 0, 3112]	[1236, 304, 2460]
10	16	0.182	0.209	0.189	[2731, 801, 11468]	[3132, 0, 11868]	[2841, 1048, 11111]
10	16A	0.325	0.211	0.341	[1300, 436, 2264]	[844, 0, 3156]	[1364, 228, 2408]
10	17	0.165	0.211	0.18	[1810, 538, 8652]	[2318, 1133, 7549]	[1978, 524, 8498]
10	17A	0.315	0.227	0.329	[1260, 420, 2320]	[908, 556, 2536]	[1316, 352, 2332]
10	18	0.146	0.318	0.158	[1610, 495, 8895]	[3493, 1259, 6248]	[1743, 544, 8713]
10	18A	0.363	0.299	0.342	[1452, 420, 2128]	[1196, 404, 2400]	[1368, 364, 2268]
10	19	0.079	0.423	0.099	[553, 266, 6181]	[2961, 770, 3269]	[693, 245, 6062]
10	19A	0.354	0.423	0.356	[1416, 464, 2120]	[1692, 440, 1868]	[1424, 300, 2276]
10	20	0.081	0.569	0.07	[567, 91, 6342]	[3983, 2282, 735]	[490, 42, 6468]
10	20A	0.38	0.565	0.391	[1520, 672, 1808]	[2260, 1236, 504]	[1564, 512, 1924]
