dealer	player	hit	stay	double	hit	stay	double
8	20	0.07	0.852	0.057	[280, 20, 3700]	[3408, 292, 300]	[228, 28, 3744]
8	20A	0.532	0.866	0.515	[532, 106, 362]	[866, 70, 64]	[515, 62, 423]
9	2A	0.439	0.25	0.363	[439, 122, 439]	[250, 0, 750]	[363, 66, 571]
9	3A	0.422	0.227	0.384	[422, 109, 469]	[227, 0, 773]	[384, 63, 553]
9	4	0.337	0.231	0.212	[337, 94, 569]	[231, 0, 769]	[212, 0, 788]
9	4A	0.404	0.245	0.363	[404, 101, 495]	[245, 0, 755]	[363, 68, 569]
9	5	0.317	0.204	0.221	[317, 102, 581]	[204, 0, 796]	[221, 0, 779]
9	5A	0.385	0.217	0.363	[385, 103, 512]	[217, 0, 783]	[363, 55, 582]
9	6	0.3	0.228	0.224	[600, 186, 1214]	[456, 0, 1544]	[447, 16, 1537]
9	6A	0.375	0.208	0.379	[375, 88, 537]	[208, 0, 792]	[379, 58, 563]
9	7	0.316	0.223	0.245	[632, 207, 1161]	[445, 0, 1555]	[491, 122, 1387]
9	7A	0.356	0.226	0.355	[356, 108, 536]	[226, 116, 658]	[355, 111, 534]
9	8	0.342	0.236	0.289	[1025, 351, 1624]	[708, 0, 2292]	[867, 202, 1931]
9	8A	0.386	0.362	0.4	[386, 112, 502]	[362, 120, 518]	[400, 70, 530]
9	9	0.394	0.226	0.36	[1183, 507, 1310]	[678, 0, 2322]	[1081, 410, 1509]
9	9A	0.445	0.469	0.384	[445, 164, 391]	[469, 367, 164]	[384, 136, 480]
9	10	0.486	0.228	0.5	[1944, 480, 1576]	[910, 0, 3090]	[2001, 360, 1639]
9	10A	0.528	0.815	0.5	[528, 107, 365]	[815, 109, 76]	[500, 84, 416]
9	11	0.527	0.225	0.532	[2109, 406, 1485]	[898, 0, 3102]	[2129, 286, 1585]
9	11A	0.502	0.941	0.526	[2008, 488, 1504]	[3764, 236, 0]	[2104, 240, 1656]
9	12	0.296	0.234	0.285	[2365, 668, 4967]	[1875, 0, 6125]	[2284, 469, 5247]
9	12A	0.429	0.231	0.348	[429, 118, 453]	[231, 0, 769]	[348, 55, 597]
9	13	0.271	0.226	0.266	[1900, 511, 4589]	[1584, 0, 5416]	[1865, 422, 4713]
9	13A	0.4	0.231	0.36	[400, 113, 487]	[231, 0, 769]	[360, 52, 588]
9	14	0.252	0.209	0.256	[1767, 466, 4767]	[1463, 0, 5537]	[1792, 429, 4779]
9	14A	0.382	0.217	0.369	[382, 109, 509]	[217, 0, 783]	[369, 58, 573]
9	15	0.228	0.236	0.228	[1366, 475, 4159]	[1414, 0, 4586]	[1366, 365, 4269]
9	15A	0.384	0.21	0.358	[384, 112, 504]	[210, 0, 790]	[358, 58, 584]
9	16	0.208	0.218	0.207	[1251, 349, 4400]	[1309, 0, 4691]	[1245, 337, 4418]
9	16A	0.368	0.238	0.346	[368, 98, 534]	[238, 0, 762]	[346, 59, 595]
9	17	0.203	0.222	0.18	[1017, 249, 3734]	[1112, 569, 3319]	[900, 222, 3878]
9	17A	0.35	0.206	0.354	[350, 129, 521]	[206, 133, 661]	[354, 100, 546]
9	18	0.17	0.335	0.157	[850, 229, 3921]	[1677, 554, 2769]	[783, 195, 4022]
9	18A	0.381	0.339	0.375	[381, 111, 508]	[339, 114, 547]	[375, 110, 515]
9	19	0.131	0.445	0.145	[524, 84, 3392]	[1780, 1520, 700]	[580, 52, 3368]
9	19A	0.436	0.461	0.409	[436, 162, 402]	[461, 361, 178]	[409, 155, 436]
9	20	0.062	0.817	0.069	[248, 8, 3744]	[3268, 460, 272]	[276, 8, 3716]
9	20A	0.503	0.822	0.473	[503, 110, 387]	[822, 112, 66]	[473, 103, 424]
10	2A	0.377	0.203	0.296	[1508, 428, 2064]	[812, 0, 3188]	[1184, 268, 2548]
10	3A	0.357	0.195	0.336	[1428, 440, 2132]	[780, 0, 3220]	[1344, 308, 2348]
10	4	0.275	0.215	0.213	[1100, 384, 2516]	[860, 0, 3140]	[852, 0, 3148]
10	4A	0.332	0.183	0.297	[1328, 408, 2264]	[732, 0, 3268]	[1188, 256, 2556]
10	5	0.251	0.207	0.2	[1004, 380, 2616]	[828, 0, 3172]	[800, 0, 3200]
10	5A	0.332	0.215	0.322	[1328, 428, 2244]	[860, 0, 3140]	[1288, 200, 2512]
10	6	0.247	0.205	0.192	[1976, 720, 5304]	[1640, 0, 6360]	[1536, 72, 6392]
10	6A	0.309	0.217	0.298	[1236, 416, 2348]	[868, 0, 3132]	[1192, 228, 2580]
10	7	0.265	0.225	0.226	[2120, 736, 5144]	[1800, 0, 6200]	[1808, 336, 5856]
10	7A	0.303	0.19	0.324	[1212, 496, 2292]	[760, 512, 2728]	[1296, 280, 2424]
10	8	0.306	0.213	0.26	[3676, 1188, 7136]	[2560, 0, 9440]	[3124, 592, 8284]
10	8A	0.329	0.353	0.337	[1316, 412, 2272]	[1412, 420, 2168]	[1348, 372, 2280]
10	9	0.321	0.219	0.312	[3856, 1356, 6788]	[2632, 0, 9368]	[3740, 892, 7368]
10	9A	0.364	0.4	0.333	[1456, 440, 2104]	[1600, 444, 1956]	[1332, 280, 2388]
10	10	0.399	0.211	0.4	[6388, 2592, 7020]	[3376, 0, 12624]	[6392, 2040, 7568]
10	10A	0.409	0.538	0.376	[1636, 592, 1772]	[2152, 1388, 460]	[1504, 604, 1892]
10	11	0.466	0.211	0.484	[7460, 1848, 6692]	[3376, 0, 12624]	[7740, 1388, 6872]
10	11A	0.459	0.889	0.452	[3213, 875, 2912]	[6223, 777, 0]	[3164, 665, 3171]
10	12	0.235	0.206	0.252	[5406, 1931, 15663]	[4733, 0, 18267]	[5796, 1427, 15777]
10	12A	0.37	0.219	0.31	[1480, 504, 2016]	[876, 0, 3124]	[1240, 208, 2552]
10	13	0.244	0.227	0.241	[4642, 1406, 12952]	[4313, 0, 14687]	[4574, 1202, 13224]
10	13A	0.374	0.215	0.319	[1496, 476, 2028]	[860, 0, 3140]	[1276, 308, 2416]
10	14	0.213	0.216	0.213	[4044, 1357, 13599]	[4099, 0, 14901]	[4049, 1246, 13705]
10	14A	0.341	0.222	0.312	[1364, 460, 2176]	[888, 0, 3112]	[1248, 252, 2500]
10	15	0.204	0.209	0.195	[3059, 905, 11036]	[3134, 0, 11866]	[2928, 980, 11092]
10	15A	0.318	0.203	0.333	[1272, 452, 2276]	[812, 0, 3188]	[1332, 260, 2408]
10	16	0.194	0.207	0.195	[2903, 887, 11210]	[3099, 0, 11901]	[2925, 809, 11266]
10	16A	0.304	0.219	0.325	[1216, 360, 2424]	[876, 0, 3124]	[1300, 240, 2460]
10	17	0.148	0.205	0.15	[1623, 520, 8857]	[2252, 1240, 7508]	[1651, 515, 8834]
10	17A	0.322	0.205	0.327	[1288, 472, 2240]	[820, 472, 2708]	[1308, 328, 2364]
10	18	0.158	0.346	0.13	[1736, 469, 8795]	[3810, 1159, 6031]	[1429, 451, 9120]
10	18A	0.331	0.315	0.375	[1324, 440, 2236]	[1260, 420, 2320]	[1500, 336, 2164]
10	19	0.099	0.427	0.127	[693, 231, 6076]	[2989, 805, 3206]	[889, 210, 5901]
10	19A	0.378	0.415	0.343	[1512, 456, 2032]	[1660, 468, 1872]	[1372, 384, 2244]
10	20	0.093	0.557	0.068	[651, 91, 6258]	[3899, 2331, 770]	[476, 35, 6489]
10	20A	0.4	0.524	0.381	[1600, 680, 1720]	[2096, 1440, 464]	[1524, 580, 1896]
