dealer	player	hit	stay	double	hit	stay	double
8	20	0.072	0.855	0.066	[288, 20, 3692]	[3420, 316, 264]	[264, 12, 3724]
8	20A	0.56	0.851	0.533	[560, 91, 349]	[851, 73, 76]	[533, 78, 389]
9	2A	0.462	0.222	0.33	[462, 88, 450]	[222, 0, 778]	[330, 65, 605]
9	3A	0.429	0.208	0.33	[429, 116, 455]	[208, 0, 792]	[330, 72, 598]
9	4	0.341	0.238	0.21	[341, 97, 562]	[238, 0, 762]	[210, 0, 790]
9	4A	0.396	0.228	0.359	[396, 94, 510]	[228, 0, 772]	[359, 66, 575]
9	5	0.302	0.237	0.233	[302, 96, 602]	[237, 0, 763]	[233, 0, 767]
9	5A	0.398	0.229	0.342	[398, 113, 489]	[229, 0, 771]	[342, 61, 597]
9	6	0.286	0.226	0.2	[572, 153, 1275]	[451, 0, 1549]	[400, 16, 1584]
9	6A	0.372	0.256	0.364	[372, 77, 551]	[256, 0, 744]	[364, 54, 582]
9	7	0.304	0.227	0.246	[608, 193, 1199]	[453, 0, 1547]	[493, 81, 1426]
9	7A	0.376	0.242	0.364	[376, 115, 509]	[242, 124, 634]	[364, 83, 553]
9	8	0.325	0.225	0.288	[974, 352, 1674]	[676, 0, 2324]	[863, 207, 1930]
9	8A	0.372	0.36	0.368	[372, 112, 516]	[360, 131, 509]	[368, 101, 531]
9	9	0.392	0.239	0.375	[1175, 502, 1323]	[716, 0, 2284]	[1126, 391, 1483]
9	9A	0.391	0.496	0.411	[391, 182, 427]	[496, 325, 179]	[411, 151, 438]
9	10	0.513	0.23	0.49	[2053, 440, 1507]	[919, 0, 3081]	[1960, 335, 1705]
9	10A	0.5	0.844	0.51	[500, 111, 389]	[844, 107, 49]	[510, 88, 402]
9	11	0.528	0.234	0.52	[2114, 405, 1481]	[936, 0, 3064]	[2080, 297, 1623]
9	11A	0.526	0.934	0.514	[2104, 400, 1496]	[3736, 264, 0]	[2056, 328, 1616]
9	12	0.301	0.229	0.286	[2410, 571, 5019]	[1835, 0, 6165]	[2292, 454, 5254]
9	12A	0.413	0.236	0.35	[413, 134, 453]	[236, 0, 764]	[350, 50, 600]
9	13	0.268	0.212	0.276	[1874, 586, 4540]	[1482, 0, 5518]	[1933, 403, 4664]
9	13A	0.374	0.236	0.34	[374, 103, 523]	[236, 0, 764]	[340, 73, 587]
9	14	0.248	0.227	0.257	[1735, 467, 4798]	[1586, 0, 5414]	[1802, 379, 4819]
9	14A	0.409	0.231	0.368	[409, 103, 488]	[231, 0, 769]	[368, 67, 565]
9	15	0.236	0.236	0.25	[1418, 380, 4202]	[1418, 0, 4582]	[1501, 335, 4164]
9	15A	0.375	0.232	0.348	[375, 99, 526]	[232, 0, 768]	[348, 71, 581]
9	16	0.207	0.246	0.223	[1241, 424, 4335]	[1475, 0, 4525]	[1338, 362, 4300]
9	16A	0.36	0.257	0.333	[360, 82, 558]	[257, 0, 743]	[333, 59, 608]
9	17	0.212	0.22	0.189	[1061, 282, 3657]	[1101, 580, 3319]	[947, 202, 3851]
9	17A	0.362	0.213	0.373	[362, 122, 516]	[213, 108, 679]	[373, 91, 536]
9	18	0.159	0.355	0.175	[796, 217, 3987]	[1775, 576, 2649]	[877, 206, 3917]
9	18A	0.375	0.355	0.371	[375, 101, 524]	[355, 116, 529]	[371, 89, 540]
9	19	0.126	0.471	0.138	[504, 44, 3452]	[1884, 1448, 668]	[552, 52, 3396]
9	19A	0.397	0.493	0.4	[397, 169, 434]	[493, 344, 163]	[400, 133, 467]
9	20	0.085	0.818	0.079	[340, 4, 3656]	[3272, 492, 236]	[316, 8, 3676]
9	20A	0.507	0.821	0.498	[507, 101, 392]	[821, 112, 67]	[498, 88, 414]
10	2A	0.36	0.225	0.301	[1440, 560, 2000]	[900, 0, 3100]	[1204, 260, 2536]
10	3A	0.339	0.205	0.288	[1356, 468, 2176]	[820, 0, 3180]	[1152, 288, 2560]
10	4	0.294	0.202	0.221	[1176, 332, 2492]	[808, 0, 3192]	[884, 0, 3116]
10	4A	0.327	0.205	0.295	[1308, 460, 2232]	[820, 0, 3180]	[1180, 216, 2604]
10	5	0.306	0.236	0.215	[1224, 396, 2380]	[944, 0, 3056]	[860, 0, 3140]
10	5A	0.317	0.211	0.312	[1268, 372, 2360]	[844, 0, 3156]	[1248, 224, 2528]
10	6	0.264	0.207	0.202	[2108, 688, 5204]	[1656, 0, 6344]	[1612, 48, 6340]
10	6A	0.319	0.204	0.322	[1276, 404, 2320]	[816, 0, 3184]	[1288, 224, 2488]
10	7	0.277	0.22	0.226	[2216, 744, 5040]	[1756, 0, 6244]	[1804, 376, 5820]
10	7A	0.315	0.197	0.326	[1260, 440, 2300]	[788, 448, 2764]	[1304, 308, 2388]
10	8	0.302	0.209	0.263	[3620, 1128, 7252]	[2508, 0, 9492]	[3156, 672, 8172]
10	8A	0.362	0.332	0.359	[1448, 544, 2008]	[1328, 376, 2296]	[1436, 376, 2188]
10	9	0.327	0.203	0.319	[3928, 1408, 6664]	[2432, 0, 9568]	[3824, 884, 7292]
10	9A	0.372	0.453	0.339	[1488, 408, 2104]	[1812, 448, 1740]	[1356, 368, 2276]
10	10	0.395	0.209	0.384	[6324, 2656, 7020]	[3348, 0, 12652]	[6136, 2320, 7544]
10	10A	0.391	0.544	0.363	[1564, 740, 1696]	[2176, 1332, 492]	[1452, 584, 1964]
10	11	0.477	0.202	0.46	[7632, 1872, 6496]	[3236, 0, 12764]	[7356, 1476, 7168]
10	11A	0.465	0.892	0.443	[3255, 784, 2961]	[6244, 756, 0]	[3101, 714, 3185]
10	12	0.241	0.225	0.244	[5551, 1817, 15632]	[5171, 0, 17829]	[5616, 1433, 15951]
10	12A	0.344	0.22	0.325	[1376, 436, 2188]	[880, 0, 3120]	[1300, 224, 2476]
10	13	0.227	0.217	0.234	[4315, 1476, 13209]	[4117, 0, 14883]	[4441, 1159, 13400]
10	13A	0.355	0.219	0.316	[1420, 488, 2092]	[876, 0, 3124]	[1264, 196, 2540]
10	14	0.221	0.207	0.216	[4202, 1345, 13453]	[3930, 0, 15070]	[4103, 1245, 13652]
10	14A	0.339	0.209	0.308	[1356, 512, 2132]	[836, 0, 3164]	[1232, 272, 2496]
10	15	0.199	0.208	0.198	[2979, 1062, 10959]	[3123, 0, 11877]	[2970, 953, 11077]
10	15A	0.327	0.217	0.322	[1308, 420, 2272]	[868, 0, 3132]	[1288, 232, 2480]
10	16	0.183	0.217	0.187	[2738, 980, 11282]	[3261, 0, 11739]	[2799, 921, 11280]
10	16A	0.345	0.237	0.333	[1380, 368, 2252]	[948, 0, 3052]	[1332, 264, 2404]
10	17	0.175	0.21	0.151	[1921, 655, 8424]	[2312, 1300, 7388]	[1666, 530, 8804]
10	17A	0.32	0.247	0.312	[1280, 512, 2208]	[988, 408, 2604]	[1248, 348, 2404]
10	18	0.135	0.327	0.145	[1489, 523, 8988]	[3599, 1215, 6186]	[1590, 464, 8946]
10	18A	0.351	0.312	0.351	[1404, 444, 2152]	[1248, 488, 2264]	[1404, 384, 2212]
10	19	0.095	0.418	0.111	[665, 224, 6111]	[2926, 917, 3157]	[777, 280, 5943]
10	19A	0.405	0.431	0.38	[1620, 412, 1968]	[1724, 468, 1808]	[1520, 288, 2192]
10	20	0.082	0.554	0.054	[574, 28, 6398]	[3878, 2198, 924]	[378, 77, 6545]
10	20A	0.407	0.55	0.398	[1628, 604, 1768]	[2200, 1372, 428]	[1592, 508, 1900]
