dealer	player	hit	stay	double	hit	stay	double
8	20	0.072	0.869	0.066	[288, 16, 3696]	[3476, 244, 280]	[264, 44, 3692]
8	20A	0.522	0.853	0.521	[522, 105, 373]	[853, 85, 62]	[521, 93, 386]
9	2A	0.434	0.232	0.372	[434, 114, 452]	[232, 0, 768]	[372, 66, 562]
9	3A	0.402	0.234	0.334	[402, 110, 488]	[234, 0, 766]	[334, 60, 606]
9	4	0.306	0.246	0.233	[306, 109, 585]	[246, 0, 754]	[233, 0, 767]
9	4A	0.399	0.237	0.369	[399, 103, 498]	[237, 0, 763]	[369, 69, 562]
9	5	0.315	0.235	0.21	[315, 84, 601]	[235, 0, 765]	[210, 0, 790]
9	5A	0.365	0.223	0.357	[365, 115, 520]	[223, 0, 777]	[357, 61, 582]
9	6	0.298	0.235	0.211	[597, 162, 1241]	[471, 0, 1529]	[422, 19, 1559]
9	6A	0.349	0.226	0.353	[349, 95, 556]	[226, 0, 774]	[353, 65, 582]
9	7	0.293	0.229	0.249	[587, 196, 1217]	[457, 0, 1543]	[498, 92, 1410]
9	7A	0.331	0.222	0.36	[331, 120, 549]	[222, 127, 651]	[360, 80, 560]
9	8	0.347	0.223	0.275	[1042, 317, 1641]	[668, 0, 2332]	[824, 208, 1968]
9	8A	0.417	0.374	0.386	[417, 112, 471]	[374, 109, 517]	[386, 89, 525]
9	9	0.398	0.222	0.347	[1193, 467, 1340]	[666, 0, 2334]	[1040, 437, 1523]
9	9A	0.41	0.485	0.408	[410, 167, 423]	[485, 349, 166]	[408, 136, 456]
9	10	0.498	0.227	0.503	[1992, 429, 1579]	[906, 0, 3094]	[2013, 333, 1654]
9	10A	0.515	0.833	0.515	[515, 107, 378]	[833, 116, 51]	[515, 87, 398]
9	11	0.542	0.238	0.523	[2168, 388, 1444]	[951, 0, 3049]	[2092, 297, 1611]
9	11A	0.527	0.938	0.508	[2108, 380, 1512]	[3752, 248, 0]	[2032, 292, 1676]
9	12	0.28	0.23	0.292	[2240, 643, 5117]	[1843, 0, 6157]	[2333, 478, 5189]
9	12A	0.408	0.235	0.36	[408, 121, 471]	[235, 0, 765]	[360, 59, 581]
9	13	0.278	0.22	0.269	[1946, 480, 4574]	[1543, 0, 5457]	[1884, 374, 4742]
9	13A	0.442	0.245	0.334	[442, 114, 444]	[245, 0, 755]	[334, 56, 610]
9	14	0.264	0.21	0.25	[1845, 460, 4695]	[1472, 0, 5528]	[1748, 415, 4837]
9	14A	0.424	0.233	0.362	[424, 101, 475]	[233, 0, 767]	[362, 65, 573]
9	15	0.229	0.236	0.233	[1373, 346, 4281]	[1419, 0, 4581]	[1396, 314, 4290]
9	15A	0.376	0.232	0.365	[376, 101, 523]	[232, 0, 768]	[365, 61, 574]
9	16	0.204	0.238	0.214	[1223, 363, 4414]	[1429, 0, 4571]	[1286, 314, 4400]
9	16A	0.344	0.234	0.368	[344, 109, 547]	[234, 0, 766]	[368, 59, 573]
9	17	0.201	0.256	0.207	[1007, 249, 3744]	[1280, 594, 3126]	[1035, 226, 3739]
9	17A	0.355	0.243	0.342	[355, 112, 533]	[243, 124, 633]	[342, 86, 572]
9	18	0.15	0.344	0.182	[748, 250, 4002]	[1719, 635, 2646]	[911, 178, 3911]
9	18A	0.377	0.344	0.392	[377, 118, 505]	[344, 120, 536]	[392, 103, 505]
9	19	0.139	0.494	0.14	[556, 32, 3412]	[1976, 1332, 692]	[560, 48, 3392]
9	19A	0.434	0.501	0.422	[434, 150, 416]	[501, 331, 168]	[422, 143, 435]
9	20	0.062	0.82	0.076	[248, 12, 3740]	[3280, 480, 240]	[304, 32, 3664]
9	20A	0.488	0.812	0.479	[488, 100, 412]	[812, 113, 75]	[479, 99, 422]
10	2A	0.331	0.219	0.3	[1324, 488, 2188]	[876, 0, 3124]	[1200, 244, 2556]
10	3A	0.357	0.219	0.325	[1428, 448, 2124]	[876, 0, 3124]	[1300, 296, 2404]
10	4	0.287	0.199	0.23	[1148, 384, 2468]	[796, 0, 3204]	[920, 0, 3080]
10	4A	0.328	0.208	0.293	[1312, 480, 2208]	[832, 0, 3168]	[1172, 280, 2548]
10	5	0.272	0.194	0.208	[1088, 384, 2528]	[776, 0, 3224]	[832, 0, 3168]
10	5A	0.325	0.203	0.337	[1300, 428, 2272]	[812, 0, 3188]	[1348, 264, 2388]
10	6	0.274	0.21	0.209	[2192, 744, 5064]	[1680, 0, 6320]	[1672, 80, 6248]
10	6A	0.312	0.209	0.337	[1248, 432, 2320]	[836, 0, 3164]	[1348, 188, 2464]
10	7	0.264	0.208	0.226	[2108, 860, 5032]	[1664, 0, 6336]	[1808, 392, 5800]
10	7A	0.315	0.212	0.307	[1260, 468, 2272]	[848, 384, 2768]	[1228, 376, 2396]
10	8	0.295	0.204	0.253	[3544, 1192, 7264]	[2448, 0, 9552]	[3032, 596, 8372]
10	8A	0.352	0.309	0.332	[1408, 432, 2160]	[1236, 396, 2368]	[1328, 332, 2340]
10	9	0.329	0.212	0.314	[3952, 1296, 6752]	[2540, 0, 9460]	[3772, 944, 7284]
10	9A	0.38	0.432	0.359	[1520, 388, 2092]	[1728, 484, 1788]	[1436, 360, 2204]
10	10	0.379	0.216	0.398	[6068, 2892, 7040]	[3452, 0, 12548]	[6368, 2148, 7484]
10	10A	0.391	0.536	0.383	[1564, 676, 1760]	[2144, 1352, 504]	[1532, 612, 1856]
10	11	0.464	0.194	0.473	[7424, 1904, 6672]	[3104, 0, 12896]	[7572, 1356, 7072]
10	11A	0.47	0.889	0.499	[3290, 686, 3024]	[6223, 777, 0]	[3493, 637, 2870]
10	12	0.253	0.209	0.261	[5823, 2017, 15160]	[4805, 0, 18195]	[5993, 1341, 15666]
10	12A	0.35	0.215	0.316	[1400, 504, 2096]	[860, 0, 3140]	[1264, 288, 2448]
10	13	0.223	0.225	0.241	[4239, 1529, 13232]	[4267, 0, 14733]	[4587, 1134, 13279]
10	13A	0.352	0.217	0.268	[1408, 468, 2124]	[868, 0, 3132]	[1072, 256, 2672]
10	14	0.211	0.21	0.218	[4003, 1324, 13673]	[3996, 0, 15004]	[4149, 1201, 13650]
10	14A	0.355	0.22	0.31	[1420, 440, 2140]	[880, 0, 3120]	[1240, 224, 2536]
10	15	0.202	0.203	0.218	[3034, 950, 11016]	[3043, 0, 11957]	[3263, 786, 10951]
10	15A	0.342	0.201	0.291	[1368, 424, 2208]	[804, 0, 3196]	[1164, 304, 2532]
10	16	0.2	0.215	0.178	[3004, 912, 11084]	[3218, 0, 11782]	[2668, 920, 11412]
10	16A	0.326	0.214	0.315	[1304, 400, 2296]	[856, 0, 3144]	[1260, 260, 2480]
10	17	0.17	0.208	0.166	[1870, 583, 8547]	[2292, 1287, 7421]	[1821, 578, 8601]
10	17A	0.317	0.212	0.33	[1268, 388, 2344]	[848, 468, 2684]	[1320, 344, 2336]
10	18	0.165	0.31	0.136	[1817, 427, 8756]	[3408, 1210, 6382]	[1497, 528, 8975]
10	18A	0.305	0.334	0.362	[1220, 448, 2332]	[1336, 392, 2272]	[1448, 332, 2220]
10	19	0.12	0.441	0.106	[840, 203, 5957]	[3087, 882, 3031]	[742, 252, 6006]
10	19A	0.38	0.438	0.34	[1520, 412, 2068]	[1752, 440, 1808]	[1360, 368, 2272]
10	20	0.074	0.563	0.051	[518, 49, 6433]	[3941, 2345, 714]	[357, 63, 6580]
10	20A	0.397	0.569	0.396	[1588, 684, 1728]	[2276, 1324, 400]	[1584, 536, 1880]
